epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
118,val,1,178.802769441740423,229.626931998844327,23.475036997328537,60.0,34799
118,val,2,185.357920219949136,230.283839866206051,35.014875749946846,120.0,31948
119,val,0,106.311909683948144,154.772347341204068,27.558378690967043,30.0,33168
119,val,1,178.541238823339881,227.560155008561708,22.676760970223114,60.0,34800
119,val,2,185.775688990420065,231.541955671089255,34.921439223305477,120.0,31949
120,val,0,107.469520422152556,150.265600865145331,27.567948934150280,30.0,33168
120,val,1,177.640433173464316,225.799367053452869,23.401962190346914,60.0,34801
120,val,2,184.928871747073458,230.307913240320431,35.667426358719140,120.0,31951
121,val,0,106.836028377252404,150.348969680361080,27.419728112455438,30.0,33168
121,val,1,176.881361340537580,225.499897466275200,23.349502675948717,60.0,34802
121,val,2,185.529425187779566,230.706536211556227,35.413658722864049,120.0,31952
122,val,0,106.734726133386403,149.363740126953786,27.128845508543144,30.0,33169
122,val,1,174.436594585681490,227.024437456874438,23.406766072126235,60.0,34803
122,val,2,183.846751711232372,229.630153008646175,35.673506307583338,120.0,31954
123,val,0,105.337305638828212,152.385919130770787,28.289980588896871,30.0,33169
123,val,1,172.581998853744267,224.270524546657214,24.160756364378738,60.0,34804
123,val,2,183.602841290438420,229.533637180850576,36.024566688174431,120.0,31955
124,val,0,106.073968840526064,149.834946986644582,28.365464429971958,30.0,33169
124,val,1,175.481588513135904,223.272808179381769,23.561478466332840,60.0,34805
