epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
76,val,2,267.6171346084199,344.11054609802176,24.720739729427827,120.0,32228
77,val,0,204.5296005169577,239.34204831492136,7.975441658891865,30.0,33227
77,val,1,195.6829744130356,241.53853242661404,17.061949937135672,60.0,34996
77,val,2,292.0557228932091,358.91786796302574,21.94985726697282,120.0,32228
78,val,0,281.1207166388122,341.70082521297695,5.992114846359888,30.0,33227
78,val,1,214.41833271458702,256.3791075201828,15.041719053606126,60.0,34996
78,val,2,270.8974287419664,327.1188178355731,22.039841131934963,120.0,32228
79,val,0,335.3612272049204,399.9298502146879,5.751346796280134,30.0,33227
79,val,1,254.14769381846764,294.31682140457303,10.306892216253285,60.0,34996
79,val,2,251.91799259742112,309.0127100254254,25.80675189276406,120.0,32228
80,val,0,324.76829355909024,399.1325720098289,7.271195112408583,30.0,33227
80,val,1,288.2365167556538,332.24404733420437,9.798262658589554,60.0,34996
80,val,2,298.9648719154103,357.9805810701682,19.56373339952836,120.0,32228
81,val,0,215.20138088647317,258.7925289442572,7.752731212568093,30.0,33227
81,val,1,210.41439768060548,245.6191183340967,12.53000342896331,60.0,34996
81,val,2,257.48288767240444,330.7920172771754,26.300111704108232,120.0,32228
82,val,0,202.90177104416213,246.62091633817587,10.717187829175069,30.0,33227
82,val,1,159.1305661913817,192.42157401494293,19.359355354897705,60.0,34996
82,val,2,224.40583846532664,316.476083351808,35.3450415787514,120.0,32228
83,val,0,246.94260202986982,290.9605113871541,6.211815692057663,30.0,33227
83,val,1,173.4392163931458,210.5490507398671,18.73928448965596,60.0,34996
83,val,2,254.4501351863941,363.92017054564855,36.790989201936206,120.0,32228
84,val,0,256.2250698159747,321.54541956944286,9.561501188792247,30.0,33227
84,val,1,235.3989348643193,278.95064578708644,12.644302205966396,60.0,34996
84,val,2,318.77161388437463,418.30712412006085,25.74469405485913,120.0,32228
85,val,0,185.05947367243107,236.24828253590007,12.426640984741324,30.0,33227
85,val,1,191.061178308771,237.0440560340753,18.827866041833353,60.0,34996
85,val,2,278.50298863941583,371.736356886175,29.396797815564106,120.0,32228
86,val,0,192.16399729321105,227.49743581615118,8.619496192855209,30.0,33227
86,val,1,149.18447233115705,188.8771980733444,26.651617327694595,60.0,34996
86,val,2,187.1318800870458,267.4961544163371,44.166563236936824,120.0,32228
87,val,0,283.2604792221758,332.308847300218,4.445180124597465,30.0,33227
87,val,1,183.1548709221902,235.18271868954395,21.753914733112357,60.0,34996
87,val,2,191.62840053013392,256.4875393068354,41.89834926151173,120.0,32228
