epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
45,val,0,169.59638290825467,206.8117556241624,12.155776928401602,30.0,33227
45,val,1,146.03148581796626,180.56280700832122,24.91141844782261,60.0,34996
45,val,2,188.00641260789823,277.86558625905485,42.54375077572297,120.0,32228
46,val,0,251.9978518975532,301.375625919199,7.262166310530592,30.0,33227
46,val,1,179.41388823343203,237.90969373877678,23.65413190078866,60.0,34996
46,val,2,224.6542163634398,302.12154955038784,36.912001985850814,120.0,32228
47,val,0,273.03871862961597,330.73076526267147,8.736870617269087,30.0,33227
47,val,1,261.1649119832445,325.24714184812586,16.113270088010058,60.0,34996
47,val,2,283.15197197870447,349.84392942426206,24.456993918331886,120.0,32228
48,val,0,203.1863194591724,248.8738791909696,9.624702801938183,30.0,33227
48,val,1,211.93787617301354,258.785038531896,16.98479826265859,60.0,34996
48,val,2,235.21751485812513,307.0453115117303,33.09854784659302,120.0,32228
49,val,0,159.93794092926944,206.18376701373856,14.304631775363411,30.0,33227
49,val,1,197.64843900686864,246.60864745511827,19.033603840438907,60.0,34996
49,val,2,229.89271995200698,297.01343638025173,33.00235819784039,120.0,32228
50,val,0,236.81193444343316,303.65606340812053,12.580130616667168,30.0,33227
50,val,1,181.9047028365742,230.0469299782714,21.5110298319808,60.0,34996
50,val,2,179.08708681237007,242.48900175819827,43.29465061437259,120.0,32228
51,val,0,309.3370874966142,371.51507679320775,6.1516236795377255,30.0,33227
51,val,1,192.17956283452483,253.01681405528473,21.562464281632188,60.0,34996
51,val,2,193.83484127617095,261.74912232021717,42.23966736998883,120.0,32228
52,val,0,268.17587579231264,361.27403773829917,11.866855268305896,30.0,33227
52,val,1,251.78834405154115,338.6508172185521,19.11932792319122,60.0,34996
52,val,2,296.7548881758971,386.43695782596916,31.34231103388358,120.0,32228
53,val,0,148.89721943468413,183.5861496666047,12.574111415415173,30.0,33227
53,val,1,164.44585289379054,212.17369110005671,24.40564635958395,60.0,34996
53,val,2,263.6376646168995,362.45010150497956,32.44383765669604,120.0,32228
54,val,0,185.00646085426573,228.50239843989817,12.149757727149607,30.0,33227
54,val,1,136.21976126233622,175.79309365778454,30.392044805120584,60.0,34996
54,val,2,235.46136176895382,349.7750014064033,43.806627777088245,120.0,32228
55,val,0,212.82153181441768,271.00918405263485,10.750293436061034,30.0,33227
55,val,1,188.65237642672557,232.36104006630117,19.31363584409647,60.0,34996
55,val,2,236.99527136244106,336.8400746692327,34.05734144222416,120.0,32228
56,val,0,175.5059594721419,237.46675516514864,14.798206278026907,30.0,33227
56,val,1,198.1122635276621,249.35730392336785,17.77917476283004,60.0,34996
56,val,2,269.8583918014324,357.80153609209424,28.10909767903686,120.0,32228
57,val,0,175.16719033913498,216.00499622105838,11.150570319318627,30.0,33227
57,val,1,193.20168803331987,245.28815377755402,19.519373642702025,60.0,34996
57,val,2,229.1374777918997,313.69201924927614,38.193496338587565,120.0,32228
58,val,0,229.49290161151183,292.00779839626165,9.016763475486803,30.0,33227
