epoch,split,loss,lb,val_MSE,val_secMAE,val_secRMSE,router_entropy,router_max_share,target_key
146,val,,,0.0784615072341912,78.62768937482579,128.081796715485353,,,y_log_z
147,train,0.1041038957838383,2.0066566881206302,,,,1.7445701890521579,0.19569928406013382,y_log_z
147,val,,,0.08195144877914995,73.95173188840205,121.490159763815441,,,y_log_z
148,train,0.10203539631846878,2.0079204771253796,,,,1.7389118555519316,0.19750082989533743,y_log_z
148,val,,,0.08135838917277917,77.25460477932026,122.729597065949676,,,y_log_z
149,train,0.10177693433231777,2.007896489567227,,,,1.7370127472612593,0.19771593477990893,y_log_z
149,val,,,0.08614249450001003,80.62622225131842,130.179623662539115,,,y_log_z
150,train,0.10075684843791856,2.0093939867284565,,,,1.7374608218669891,0.19891347798208395,y_log_z
150,val,,,0.08381114887554952,85.36403434767013,134.034686426709044,,,y_log_z
151,train,0.10057376464828849,2.01203551557329,,,,1.7422509011295106,0.2041449217746655,y_log_z
151,val,,,0.08074545563657273,93.10934335560684,144.987261550783415,,,y_log_z
152,train,0.10080982765389813,2.01237463288837,,,,1.7354669223229091,0.20504439642859829,y_log_z
152,val,,,0.079563753962488,98.74812835323628,152.798500618195533,,,y_log_z
153,train,0.1004973587890466,2.008680353562037,,,,1.7325249761343002,0.19817740615043375,y_log_z
153,val,,,0.08624502005064688,95.69922941479241,147.291499243886733,,,y_log_z
154,train,0.10098647517669532,2.0079774624771543,,,,1.735357544488377,0.1985765757660071,y_log_z
154,val,,,0.0934269320243453,102.28758065771807,154.424682149992378,,,y_log_z
155,train,0.10342810292624766,2.0101433826817408,,,,1.7368590368164911,0.20187772727674907,y_log_z
155,val,,,0.09008469712544522,108.06159329820944,162.718013001494597,,,y_log_z
156,train,0.10200493187747067,2.0090043346087136,,,,1.7376782778236601,0.19939452223479748,y_log_z
156,val,,,0.08806478896015471,117.10350659832748,168.738459183221039,,,y_log_z
157,train,0.10403998791136676,2.011419114139345,,,,1.7386412603987589,0.20163779291841719,y_log_z
157,val,,,0.08796641122018668,117.37804964454062,165.820714896914211,,,y_log_z
158,train,0.10606057217551602,2.0143930365641913,,,,1.7405495908525255,0.20572906960215834,y_log_z
