epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
112,val,0,30.746426304991047,42.43104981017527,61.266439943419506,30.0,33227
112,val,1,75.7312346369161,99.41552265710042,50.434335352611726,60.0,34996
112,val,2,186.56783809522193,240.4543844372513,33.833933225766415,120.0,32228
113,val,0,36.07447487098101,50.46617096405827,56.55641496373431,30.0,33227
113,val,1,85.9373506246696,113.59278405478646,46.43387815750371,60.0,34996
113,val,2,203.66673010828123,254.84553307387148,29.55504530222167,120.0,32228
114,val,0,45.4265684817282,61.44262001036658,46.13717759653294,30.0,33227
114,val,1,99.64937623730658,129.88529984410008,39.61024117041948,60.0,34996
114,val,2,215.50824513221713,265.39082231483866,27.54747424599727,120.0,32228
115,val,0,47.13388499719378,63.280660497537156,42.70322328227044,30.0,33227
115,val,1,106.09735935502003,136.42881586848526,35.94410789804549,60.0,34996
115,val,2,232.13968092089954,275.9690248134079,22.46804021347896,120.0,32228
116,val,0,44.105328856106645,60.92501884851635,45.42992144942366,30.0,33227
116,val,1,104.12808086967752,134.311374253384,37.04137615727512,60.0,34996
116,val,2,213.6224858318441,261.6275613224286,28.251830706218193,120.0,32228
117,val,0,42.5896954191586,63.07551433252163,49.96538959280103,30.0,33227
117,val,1,108.59589767150844,138.56815648983738,34.563950165733225,60.0,34996
117,val,2,194.37260283420085,245.6651237866306,33.011666873526124,120.0,32228
118,val,0,39.87559507578198,64.40212903096095,54.97336503445993,30.0,33227
118,val,1,101.12735575890594,134.56823563048258,39.76740198879872,60.0,34996
118,val,2,170.09035979516307,220.9359968094409,41.63150055852054,120.0,32228
119,val,0,32.180238148169224,50.557585902278475,62.24155054624252,30.0,33227
119,val,1,73.82158644581702,101.62859891110749,53.34323922734027,60.0,34996
119,val,2,133.75349782124871,193.7704872844875,56.956683629142354,120.0,32228
120,val,0,27.982408652889827,40.923501546513094,65.8861769043248,30.0,33227
120,val,1,69.17203873243996,88.52168671379745,51.70019430792091,60.0,34996
120,val,2,127.28167555677517,199.90970981790898,62.22229117537545,120.0,32228
121,val,0,31.299103092723207,44.004386632278454,61.347699160321426,30.0,33227
121,val,1,85.57328718427195,107.44354753126665,42.97062521431021,60.0,34996
121,val,2,144.12000823023894,220.39619954420195,55.66588060071987,120.0,32228
122,val,0,34.893533765044474,50.03137987609407,56.55340536310831,30.0,33227
122,val,1,96.1056050239447,118.24224315653761,36.07269402217396,60.0,34996
122,val,2,134.0019953049367,205.96474090525282,59.64999379421621,120.0,32228
123,val,0,32.49932677820372,49.01869547754368,59.50281397658531,30.0,33227
123,val,1,82.8684257902354,105.79206535666283,42.68487827180249,60.0,34996
123,val,2,122.16975735203569,185.37255958456836,62.63497579744322,120.0,32228
124,val,0,30.91249024084094,45.72615351727018,62.515424203208234,30.0,33227
124,val,1,80.45777283865924,104.55760512612979,46.23099782832324,60.0,34996
124,val,2,150.44824641458416,207.32308792843378,46.36030780687601,120.0,32228
125,val,0,40.76076635762026,69.82403579823301,60.28831973997051,30.0,33227
